,HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015
2,169,Afghanistan,41,,,,44,44,45,46,,
3,75,Albania,,,23,,20,20,19,19,19,
4,83,Algeria,28,27,28,25,23,23,23,23,24,
5,32,Andorra,,,,11,10,10,10,9,10,
6,150,Angola,,,,,46,43,,,,
7,62,Antigua and Barbuda,,,19,,15,15,14,,14,
8,45,Argentina,,,20,17,,,,,,
9,84,Armenia,,,,21,,,,,,
10,2,Australia,,18,,,,,,,,
11,24,Austria,11,12,,12,11,11,11,11,11,
12,78,Azerbaijan,,19,19,13,11,11,12,12,13,
13,58,Bahamas,,22,,,14,,,,,
14,47,Bahrain,21,20,,,,12,12,12,12,
15,139,Bangladesh,63,,,47,43,40,,,,
16,54,Barbados,18,,18,15,13,13,,,18,
17,52,Belarus,,20,18,16,15,15,15,15,16,
18,22,Belgium,,,12,11,11,11,11,11,11,
19,103,Belize,,,23,24,22,22,22,23,22,
20,167,Benin,31,50,53,47,46,44,44,44,46,
21,132,Bhutan,,35,41,31,26,25,24,29,27,
22,118,Bolivia (Plurinational State of),,,25,,,,,,,
23,81,Bosnia and Herzegovina,,,,,,,,17,17,
24,108,Botswana,32,25,27,26,,,23,23,,
25,79,Brazil,,,25,21,22,21,21,21,,
26,30,Brunei Darussalam,,15,14,10,11,11,11,10,10,
27,56,Bulgaria,,,17,16,17,17,17,18,18,
28,185,Burkina Faso,55,51,49,47,52,53,48,46,44,
29,184,Burundi,66,,55,49,51,48,47,45,44,
30,122,Cabo Verde,33,,29,26,24,23,23,23,23,
31,143,Cambodia,35,45,50,53,48,47,46,47,45,
32,153,Cameroon,51,46,,48,46,45,46,,44,
33,10,Canada,16,16,17,,,,,,,
34,188,Central African Republic,90,,,89,84,81,80,,,
35,186,Chad,67,62,69,63,62,63,61,62,,
36,38,Chile,,,32,26,23,22,21,20,,
37,90,China,22,23,,,17,17,17,17,16,
38,95,Colombia,30,25,26,28,28,28,25,25,24,
39,160,Comoros,36,,37,,,28,,28,,
40,135,Congo,64,82,60,,49,47,44,,,
41,176,Congo (Democratic Republic of the),,45,,,37,37,35,37,35,
42,66,Costa Rica,32,31,25,21,18,17,,13,13,
43,45,Croatia,,,19,18,14,14,14,,14,
44,68,Cuba,12,14,12,10,9,9,9,9,9,
45,33,Cyprus,21,18,18,18,14,13,14,14,13,
46,28,Czech Republic,24,20,17,16,19,19,19,19,,
47,171,Côte d'Ivoire,36,45,45,,,49,42,41,43,
48,5,Denmark,11,10,10,,,,,,,
49,172,Djibouti,44,40,,,,35,35,34,33,33
50,96,Dominica,,,20,18,16,16,16,15,14,
51,99,Dominican Republic,,,31,24,26,25,24,23,21,
52,89,Ecuador,30,26,23,23,19,18,18,19,24,
53,111,Egypt,25,25,23,26,28,,,23,23,
54,117,El Salvador,,,,43,,29,,24,,
55,135,Equatorial Guinea,,,43,,27,28,26,,,
56,179,Eritrea,38,40,48,48,38,40,41,40,,
