,HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015
2,169,Afghanistan,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
3,83,Algeria,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
4,150,Angola,0.5,0.9,1.5,1.9,2.1,2.2,2.2,2.2,2.2,2.2
5,45,Argentina,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4
6,84,Armenia,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2
7,2,Australia,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2
8,78,Azerbaijan,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
9,58,Bahamas,1.6,2.7,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2
10,139,Bangladesh,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
11,54,Barbados,0.2,0.4,0.7,1.0,1.3,1.4,1.4,1.5,1.5,1.6
12,52,Belarus,0.1,0.1,0.1,0.2,0.4,0.4,0.4,0.5,0.6,0.6
13,103,Belize,0.1,0.2,1.1,2.0,1.7,1.7,1.6,1.6,1.6,1.5
14,167,Benin,0.2,0.9,1.5,1.4,1.2,1.2,1.1,1.1,1.1,1.1
15,118,Bolivia (Plurinational State of),0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
16,108,Botswana,6.0,19.9,26.0,24.6,23.5,23.3,23.1,22.8,22.5,22.2
17,79,Brazil,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6
18,185,Burkina Faso,3.4,3.6,2.4,1.4,1.0,1.0,0.9,0.9,0.9,0.8
19,184,Burundi,0.9,2.5,3.2,2.3,1.5,1.4,1.3,1.2,1.1,1.0
20,122,Cabo Verde,0.8,1.3,1.6,1.3,1.1,1.0,1.0,1.0,1.0,1.0
21,143,Cambodia,0.1,1.4,1.8,1.1,0.8,0.8,0.7,0.7,0.7,0.6
22,153,Cameroon,2.0,4.3,5.4,5.2,4.8,4.8,4.7,4.6,4.6,4.5
23,188,Central African Republic,4.0,7.8,8.7,6.5,4.8,4.5,4.3,4.1,3.9,3.7
24,186,Chad,1.2,2.1,3.2,3.3,2.7,2.6,2.4,2.3,2.2,2.0
25,38,Chile,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3
26,95,Colombia,0.1,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5
27,176,Congo (Democratic Republic of the),1.7,1.8,1.9,1.7,1.2,1.1,1.0,1.0,0.9,0.8
28,66,Costa Rica,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3
29,68,Cuba,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3
30,171,Côte d'Ivoire,3.0,5.1,5.6,4.6,3.8,3.7,3.6,3.4,3.3,3.2
31,172,Djibouti,0.2,1.5,2.8,2.5,1.9,1.8,1.7,1.6,1.6,1.6
32,99,Dominican Republic,0.6,1.7,2.3,1.9,1.4,1.3,1.2,1.1,1.1,1.0
33,89,Ecuador,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
34,111,Egypt,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
35,117,El Salvador,0.1,0.3,0.4,0.5,0.6,0.6,0.6,0.5,0.5,0.5
36,135,Equatorial Guinea,0.7,1.1,2.5,5.2,6.5,6.3,6.0,5.6,5.3,4.9
37,179,Eritrea,0.5,1.3,1.6,1.1,0.8,0.7,0.7,0.7,0.6,0.6
38,109,Gabon,0.9,2.8,5.0,5.4,4.6,4.4,4.2,4.0,3.9,3.8
39,173,Gambia,0.2,0.6,1.7,2.2,2.1,2.0,2.0,1.9,1.9,1.8
40,70,Georgia,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.4,0.4
41,139,Ghana,1.5,2.6,2.9,2.4,1.9,1.9,1.8,1.7,1.7,1.6
42,29,Greece,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3
43,125,Guatemala,0.1,0.1,0.3,0.5,0.6,0.6,0.6,0.6,0.6,0.6
44,183,Guinea,0.5,1.5,1.8,1.7,1.6,1.6,1.6,1.6,1.6,1.6
45,127,Guyana,0.1,0.5,1.0,1.3,1.5,1.5,1.5,1.5,1.5,1.5
46,163,Haiti,2.2,4.6,5.5,4.4,2.8,2.5,2.3,2.0,1.9,1.7
47,130,Honduras,1.8,1.9,1.3,0.8,0.5,0.5,0.4,0.4,0.4,0.4
48,113,Indonesia,0.1,0.1,0.1,0.2,0.4,0.4,0.4,0.4,0.5,0.5
49,69,Iran (Islamic Republic of),0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
50,26,Italy,0.1,0.1,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4
51,94,Jamaica,0.9,2.0,2.2,2.0,1.7,1.7,1.7,1.7,1.6,1.6
52,56,Kazakhstan,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
53,146,Kenya,6.4,12.6,10.7,7.0,6.1,6.0,6.0,6.0,6.0,5.9
54,120,Kyrgyzstan,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2
55,44,Latvia,0.1,0.4,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7
56,76,Lebanon,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
57,160,Lesotho,2.6,11.5,19.9,22.8,23.1,23.1,23.0,22.9,22.8,22.7
58,177,Liberia,0.7,1.8,2.5,2.1,1.4,1.3,1.3,1.2,1.1,1.1
59,158,Madagascar,0.1,0.2,0.6,0.5,0.4,0.3,0.3,0.3,0.3,0.4
60,170,Malawi,8.8,15.4,16.6,13.9,11.2,10.8,10.3,9.9,9.5,9.1
61,59,Malaysia,0.1,0.6,0.7,0.6,0.5,0.5,0.5,0.5,0.4,0.4
62,175,Mali,1.8,2.2,1.7,1.4,1.3,1.3,1.3,1.3,1.3,1.3
63,157,Mauritania,0.3,0.6,0.8,0.9,0.7,0.7,0.7,0.6,0.6,0.6
