,HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015
2,169,Afghanistan,1340,1270,1100,821,584,536,496,459,425,396
3,75,Albania,71,53,43,30,30,30,30,29,29,29
4,83,Algeria,216,192,170,148,147,147,145,144,141,140
5,150,Angola,1160,1150,924,705,561,546,526,509,493,477
6,45,Argentina,72,63,60,58,58,56,55,54,54,52
7,84,Armenia,58,50,40,40,33,31,30,28,26,25
8,2,Australia,8,8,9,7,6,7,6,6,6,6
9,24,Austria,8,6,5,5,4,4,4,4,4,4
10,78,Azerbaijan,64,86,48,34,27,26,25,25,26,25
11,58,Bahamas,46,49,61,74,85,86,82,81,83,80
12,47,Bahrain,26,22,21,20,16,16,16,15,15,15
13,139,Bangladesh,569,479,399,319,242,228,214,201,188,176
14,54,Barbados,58,49,48,40,33,31,29,28,28,27
15,52,Belarus,33,33,26,13,5,5,4,4,4,4
16,22,Belgium,9,10,9,8,8,8,7,7,7,7
17,103,Belize,54,55,53,52,37,33,32,29,28,28
18,167,Benin,576,550,572,502,446,436,429,422,414,405
19,132,Bhutan,945,636,423,308,204,190,177,166,156,148
20,118,Bolivia (Plurinational State of),425,390,334,305,253,241,230,222,215,206
21,81,Bosnia and Herzegovina,28,22,17,14,13,12,12,12,12,11
22,108,Botswana,243,238,311,276,169,159,153,139,134,129
23,79,Brazil,104,84,66,67,65,59,60,48,46,44
24,30,Brunei Darussalam,35,33,31,30,27,29,25,24,23,23
25,56,Bulgaria,25,24,21,15,11,11,10,11,11,11
26,185,Burkina Faso,727,636,547,468,417,408,398,389,379,371
27,184,Burundi,1220,1210,954,863,808,796,780,760,737,712
28,122,Cabo Verde,256,150,83,54,51,50,48,46,44,42
29,143,Cambodia,1020,730,484,315,202,188,178,173,167,161
30,153,Cameroon,728,749,750,729,676,652,632,619,609,596
31,10,Canada,7,9,9,9,8,8,8,7,7,7
32,188,Central African Republic,1290,1300,1200,1060,909,888,876,873,872,882
33,186,Chad,1450,1430,1370,1170,1040,984,931,901,881,856
34,38,Chile,57,41,31,27,26,25,24,23,23,22
35,90,China,97,72,58,48,35,33,31,29,28,27
36,95,Colombia,118,105,97,80,72,69,66,67,66,64
37,160,Comoros,635,563,499,436,388,376,365,354,344,335
38,135,Congo,603,634,653,596,509,494,483,469,452,442
39,176,Congo (Democratic Republic of the),879,914,874,787,794,777,771,746,717,693
40,66,Costa Rica,43,44,38,31,29,28,27,26,26,25
41,45,Croatia,10,12,11,11,10,10,9,9,9,8
42,68,Cuba,58,55,43,41,44,43,41,41,40,39
43,33,Cyprus,16,17,15,12,8,7,7,7,7,7
44,28,Czech Republic,14,10,7,6,5,5,4,4,4,4
45,171,Côte d'Ivoire,745,711,671,742,717,715,715,688,665,645
46,5,Denmark,11,11,9,8,7,8,7,7,7,6
47,172,Djibouti,517,452,401,341,275,266,257,243,237,229
48,99,Dominican Republic,198,198,79,64,75,115,62,106,98,92
49,89,Ecuador,185,131,103,74,75,78,74,70,66,64
50,111,Egypt,106,83,63,52,40,39,37,35,34,33
51,117,El Salvador,157,118,84,68,59,60,57,55,54,54
52,135,Equatorial Guinea,1310,1050,702,483,379,364,361,356,351,342
53,179,Eritrea,1590,1100,733,619,579,561,540,533,524,501
54,30,Estonia,42,43,26,15,8,10,9,9,9,9
55,174,Ethiopia,1250,1080,897,743,523,482,447,410,378,353
56,91,Fiji,63,51,42,39,34,33,33,32,31,30
57,23,Finland,6,5,5,4,3,3,3,3,3,3
58,21,France,15,15,12,10,9,9,9,9,9,8
59,109,Gabon,422,405,405,370,322,317,314,308,295,291
60,173,Gambia,1030,977,887,807,753,753,741,730,719,706
61,70,Georgia,34,35,37,37,40,39,39,38,37,36
62,4,Germany,11,9,8,7,7,7,7,6,6,6
63,139,Ghana,634,532,467,376,325,320,324,321,322,319
64,29,Greece,5,4,4,3,3,3,3,3,3,3
65,79,Grenada,41,37,29,25,27,27,27,27,27,27
66,125,Guatemala,205,173,178,120,109,103,105,99,93,88
67,183,Guinea,1040,964,976,831,720,711,695,695,688,679
68,178,Guinea-Bissau,907,780,800,714,570,563,553,554,553,549
69,127,Guyana,171,205,210,232,241,239,239,236,233,229
70,163,Haiti,625,544,505,459,389,369,372,370,367,359
71,130,Honduras,272,166,133,150,155,149,141,135,132,129
72,43,Hungary,24,20,15,14,15,16,16,16,16,17
73,9,Iceland,7,6,5,4,4,3,3,4,4,3
74,131,India,556,471,374,280,215,206,197,189,181,174
75,113,Indonesia,446,326,265,212,165,156,148,140,133,126
76,69,Iran (Islamic Republic of),123,80,51,34,27,27,26,26,26,25
77,121,Iraq,107,87,63,54,51,51,51,50,50,50
78,8,Ireland,11,10,9,8,7,8,8,8,8,8
79,19,Israel,11,10,8,7,6,6,5,5,5,5
80,26,Italy,8,7,5,4,4,4,4,4,4,4
81,94,Jamaica,79,81,89,92,93,93,92,91,90,89
82,17,Japan,14,11,10,7,6,6,6,6,6,5
83,86,Jordan,110,93,77,62,59,59,59,59,59,58
84,56,Kazakhstan,78,92,65,44,20,17,15,13,12,12
85,146,Kenya,687,698,759,728,605,584,562,540,525,510
86,137,Kiribati,234,207,166,135,109,105,101,96,93,90
87,0,Korea (Democratic People's Rep. of),75,81,128,105,97,95,91,87,85,82
88,18,Korea (Republic of),21,19,16,14,15,14,13,12,12,11
89,51,Kuwait,7,9,7,6,5,4,4,4,4,4
90,120,Kyrgyzstan,80,92,74,85,84,87,81,79,77,76
91,138,Lao People's Democratic Republic,905,695,546,418,294,271,250,230,213,197
